nniMoves,edgeheights,constraintdists,estdists
0.5,40.0,34,36
0.5,58.0,36,40
0.5,46.0,30,38
0.5,54.0,28,40
0.5,39.0,26,40
0.5,40.0,30,38
0.5,40.0,22,30
0.5,44.0,32,36
0.5,54.0,30,46
0.5,50.0,30,42
0.5,35.0,20,22
0.5,34.0,20,30
0.5,58.0,34,52
0.5,63.0,34,46
0.5,55.0,26,28
0.5,17.0,14,14
0.5,37.0,26,30
0.5,33.0,26,32
0.5,40.0,22,38
0.5,36.0,24,30
0.5,55.0,34,42
0.5,49.0,30,34
0.5,34.0,22,26
0.5,25.0,20,22
0.5,49.0,28,32
0.5,49.0,36,44
0.5,38.0,24,24
0.5,45.0,28,34
0.5,49.0,30,38
0.5,18.0,12,12
0.5,33.0,22,26
0.5,36.0,24,28
0.5,37.0,22,24
0.5,33.0,22,32
0.5,28.0,16,22
0.5,30.0,24,28
0.5,39.0,26,36
0.5,48.0,28,36
0.5,42.0,24,32
0.5,45.0,28,34
0.5,41.0,26,36
0.5,35.0,22,30
0.5,46.0,30,32
0.5,35.0,18,26
0.5,43.0,24,26
0.5,44.0,24,30
0.5,36.0,26,32
0.5,29.0,20,22
0.5,47.0,34,36
0.5,48.0,32,32
0.5,30.0,24,26
0.5,43.0,30,40
0.5,31.0,20,26
0.5,30.0,18,18
0.5,21.0,16,16
0.5,52.0,32,38
0.5,41.0,22,26
0.5,23.0,14,20
0.5,43.0,26,30
0.5,37.0,20,28
0.5,29.0,18,22
0.5,45.0,28,38
0.5,41.0,20,30
0.5,38.0,24,36
0.5,37.0,22,28
0.5,39.0,24,34
0.5,46.0,28,34
0.5,46.0,26,44
0.5,65.0,38,42
0.5,54.0,32,38
0.5,28.0,16,24
0.5,51.0,24,36
0.5,46.0,28,40
0.5,40.0,24,30
0.5,44.0,28,32
0.5,43.0,30,36
0.5,19.0,20,24
0.5,45.0,26,38
0.5,61.0,28,36
0.5,33.0,26,28
0.5,25.0,20,24
0.5,55.0,34,50
0.5,45.0,28,38
0.5,41.0,22,26
0.5,57.0,30,42
0.5,43.0,24,30
0.5,25.0,16,16
0.5,36.0,20,26
0.5,30.0,24,24
0.5,49.0,24,34
0.5,42.0,28,34
0.5,38.0,26,36
0.5,48.0,28,30
0.5,34.0,24,28
0.5,30.0,22,22
0.5,48.0,26,30
0.5,25.0,18,20
0.5,34.0,24,28
0.5,57.0,36,50
0.5,53.0,30,38
0.5,40.0,26,26
0.5,60.0,36,42
0.5,38.0,28,38
0.5,26.0,22,30
0.5,31.0,22,32
0.5,39.0,24,24
0.5,25.0,16,16
0.5,42.0,24,36
0.5,31.0,24,26
0.5,50.0,32,40
0.5,38.0,24,30
0.5,47.0,28,34
0.5,30.0,26,34
0.5,34.0,24,26
0.5,23.0,18,22
0.5,32.0,22,24
0.5,39.0,22,26
0.5,41.0,28,32
0.5,28.0,20,20
0.5,66.0,40,48
0.5,27.0,24,28
0.5,47.0,22,24
0.5,62.0,38,48
0.5,40.0,22,24
0.5,22.0,16,20
0.5,50.0,28,38
0.5,43.0,18,24
0.5,43.0,30,30
0.5,28.0,18,18
0.5,32.0,20,22
0.5,50.0,32,38
0.5,40.0,20,30
0.5,53.0,30,42
0.5,42.0,26,28
0.5,49.0,34,42
0.5,44.0,26,28
0.5,46.0,28,38
0.5,43.0,22,32
0.5,44.0,26,32
0.5,47.0,30,36
0.5,44.0,32,40
0.5,60.0,32,42
0.5,46.0,22,32
0.5,41.0,24,30
0.5,33.0,22,24
0.5,39.0,26,38
0.5,52.0,26,40
0.5,32.0,22,28
0.5,51.0,28,40
0.5,29.0,26,30
0.5,28.0,20,20
0.5,38.0,22,28
0.5,38.0,18,30
0.5,31.0,20,22
0.5,52.0,36,42
0.5,30.0,24,24
0.5,69.0,36,44
0.5,48.0,30,40
0.5,43.0,22,30
0.5,36.0,22,26
0.5,53.0,28,40
0.5,36.0,24,28
0.5,43.0,26,32
0.5,57.0,28,38
0.5,30.0,20,26
0.5,38.0,26,34
0.5,42.0,24,26
0.5,47.0,24,34
0.5,39.0,26,32
0.5,25.0,20,22
0.5,36.0,26,32
0.5,43.0,28,34
0.5,57.0,26,40
0.5,51.0,26,34
0.5,33.0,18,32
0.5,48.0,26,40
0.5,47.0,26,32
0.5,63.0,26,38
0.5,30.0,16,16
0.5,53.0,32,44
0.5,53.0,32,44
0.5,49.0,30,42
0.5,31.0,18,24
0.5,35.0,18,26
0.5,44.0,24,30
0.5,28.0,18,22
0.5,31.0,16,26
0.5,57.0,32,38
0.5,65.0,36,46
0.5,35.0,18,22
0.5,42.0,26,30
0.5,44.0,30,40
0.5,43.0,28,32
0.5,49.0,34,42
0.5,51.0,26,28
0.5,41.0,32,40
0.5,40.0,24,38
0.5,48.0,24,30
0.5,41.0,26,30
0.5,47.0,24,38
0.5,59.0,32,38
0.5,34.0,22,26
0.5,20.0,16,20
0.5,40.0,26,32
0.5,46.0,30,34
0.5,40.0,24,28
0.5,34.0,20,22
0.5,44.0,34,34
0.5,39.0,24,24
0.5,37.0,24,28
0.5,28.0,20,26
0.5,22.0,18,20
0.5,43.0,24,28
0.5,53.0,36,50
0.5,57.0,32,40
0.5,30.0,18,22
0.5,46.0,28,30
0.5,55.0,28,32
0.5,43.0,24,36
0.5,41.0,20,30
0.5,46.0,26,28
0.5,28.0,18,22
0.5,43.0,26,26
0.5,49.0,28,36
0.5,28.0,20,20
0.5,31.0,18,20
0.5,32.0,16,18
0.5,61.0,34,44
0.5,51.0,28,38
0.5,41.0,26,34
0.5,24.0,20,26
0.5,28.0,20,24
1.0,90.0,48,56
1.0,94.0,52,68
1.0,84.0,52,64
1.0,71.0,50,52
1.0,88.0,48,52
1.0,82.0,50,58
1.0,90.0,50,60
1.0,79.0,50,70
1.0,75.0,48,58
1.0,80.0,48,72
1.0,78.0,48,56
1.0,90.0,50,60
1.0,76.0,50,60
1.0,93.0,50,64
1.0,86.0,54,58
1.0,85.0,48,60
1.0,82.0,50,66
1.0,86.0,50,60
1.0,90.0,56,64
1.0,76.0,52,66
1.0,87.0,50,66
1.0,91.0,50,58
1.0,90.0,50,64
1.0,92.0,50,74
1.0,88.0,48,64
1.0,95.0,50,66
1.0,77.0,56,64
1.0,90.0,50,60
1.0,73.0,50,68
1.0,86.0,52,64
1.0,81.0,48,62
1.0,84.0,48,64
1.0,90.0,48,66
1.0,73.0,52,60
1.0,85.0,48,66
1.0,84.0,48,66
1.0,72.0,50,66
1.0,77.0,50,52
1.0,90.0,50,64
1.0,75.0,52,62
1.0,87.0,52,66
1.0,87.0,52,58
1.0,84.0,52,54
1.0,89.0,56,66
1.0,82.0,48,60
1.0,69.0,56,70
1.0,78.0,48,52
1.0,84.0,50,60
1.0,87.0,52,56
1.0,86.0,48,54
1.0,89.0,48,70
1.0,80.0,50,58
1.0,70.0,50,72
1.0,94.0,50,68
1.0,81.0,52,56
1.0,86.0,52,52
1.0,77.0,52,72
1.0,88.0,48,68
1.0,84.0,50,72
1.0,86.0,52,68
1.0,97.0,50,68
1.0,88.0,54,64
1.0,94.0,50,60
1.0,89.0,54,66
1.0,81.0,50,58
1.0,79.0,50,60
1.0,80.0,54,70
1.0,77.0,48,62
1.0,75.0,50,58
1.0,91.0,50,70
1.0,87.0,52,60
1.0,84.0,52,60
1.0,88.0,48,62
1.0,84.0,50,58
1.0,93.0,52,64
1.0,94.0,50,68
1.0,91.0,50,64
1.0,83.0,50,64
1.0,89.0,48,66
1.0,80.0,50,64
1.0,87.0,50,58
1.0,79.0,48,64
1.0,77.0,48,64
1.0,85.0,48,60
1.0,78.0,52,62
1.0,80.0,50,60
1.0,80.0,48,56
1.0,84.0,50,58
1.0,84.0,50,66
1.0,85.0,48,56
1.0,77.0,50,62
1.0,75.0,52,64
1.0,81.0,52,62
1.0,96.0,50,58
1.0,81.0,48,58
1.0,86.0,50,56
1.0,95.0,50,66
1.0,85.0,50,58
1.0,90.0,52,62
1.0,89.0,48,60
1.0,77.0,50,68
1.0,89.0,52,68
1.0,84.0,54,58
1.0,72.0,52,62
1.0,82.0,50,64
1.0,90.0,48,56
1.0,78.0,48,60
1.0,80.0,48,62
1.0,81.0,50,68
1.0,96.0,50,52
1.0,89.0,50,58
1.0,84.0,52,68
1.0,88.0,50,78
1.0,80.0,52,60
1.0,93.0,50,68
1.0,75.0,52,54
1.0,82.0,50,66
1.0,81.0,50,64
1.0,91.0,50,62
1.0,76.0,50,56
1.0,85.0,50,66
1.0,74.0,50,56
1.0,87.0,48,64
1.0,89.0,48,58
1.0,79.0,50,62
1.0,76.0,50,62
1.0,72.0,50,68
1.0,84.0,52,64
1.0,81.0,50,70
1.0,79.0,56,70
1.0,86.0,50,64
1.0,81.0,48,76
1.0,93.0,48,68
1.0,92.0,48,66
1.0,72.0,52,70
1.0,88.0,50,62
1.0,83.0,50,64
1.0,82.0,50,66
1.0,85.0,50,52
1.0,91.0,52,72
1.0,77.0,50,60
1.0,80.0,54,62
1.0,87.0,50,60
1.0,79.0,52,70
1.0,78.0,50,74
1.0,77.0,48,52
1.0,82.0,48,74
1.0,90.0,52,60
1.0,75.0,48,64
1.0,77.0,50,54
1.0,79.0,52,62
1.0,83.0,54,66
1.0,84.0,50,66
1.0,84.0,48,54
1.0,79.0,52,60
1.0,89.0,54,78
1.0,80.0,48,68
1.0,81.0,48,66
1.0,77.0,52,62
1.0,87.0,52,60
1.0,81.0,52,66
1.0,84.0,54,60
1.0,96.0,52,60
1.0,89.0,48,66
1.0,91.0,50,70
1.0,88.0,50,54
1.0,80.0,48,62
1.0,79.0,52,66
1.0,81.0,52,58
1.0,92.0,50,74
1.0,88.0,50,68
1.0,83.0,48,64
1.0,84.0,50,66
1.0,79.0,50,62
1.0,73.0,50,58
1.0,88.0,52,58
1.0,80.0,50,54
1.0,84.0,52,62
1.0,81.0,52,54
1.0,76.0,52,66
1.0,79.0,50,60
1.0,73.0,48,52
1.0,86.0,52,58
1.0,73.0,58,88
1.0,78.0,52,72
1.0,78.0,54,62
1.0,82.0,50,60
1.0,76.0,52,64
1.0,82.0,50,56
1.0,86.0,52,58
1.0,90.0,50,62
1.0,88.0,50,62
1.0,88.0,52,64
1.0,85.0,52,64
1.0,79.0,52,56
1.0,97.0,48,64
1.0,74.0,54,68
1.0,85.0,52,66
1.0,84.0,48,60
1.0,73.0,52,66
1.0,85.0,52,56
1.0,78.0,48,56
1.0,73.0,48,66
1.0,86.0,52,70
1.0,86.0,50,54
1.0,80.0,52,74
1.0,76.0,52,54
1.0,80.0,50,58
1.0,78.0,52,64
1.0,87.0,48,68
1.0,70.0,54,66
1.0,87.0,50,56
1.0,85.0,52,64
1.0,69.0,52,66
1.0,83.0,48,72
1.0,82.0,48,58
1.0,93.0,50,58
1.0,73.0,50,56
1.0,78.0,52,60
1.0,92.0,52,64
1.0,75.0,52,70
1.0,84.0,50,68
1.0,73.0,54,62
1.0,85.0,48,72
1.0,83.0,50,62
1.0,84.0,52,58
1.0,81.0,50,64
1.0,79.0,52,66
1.0,80.0,48,58
1.0,89.0,48,64
1.0,95.0,50,62
1.0,84.0,50,58
1.0,73.0,54,68
1.0,82.0,48,70
1.0,82.0,50,62
1.0,81.0,50,60
1.0,82.0,56,72
1.0,76.0,50,58
1.0,84.0,50,64
1.0,82.0,48,62
1.0,86.0,48,66
1.0,88.0,50,66
1.0,79.0,50,72
1.0,89.0,52,58
1.0,78.0,54,64
1.0,83.0,48,68
1.0,74.0,54,68
1.0,71.0,48,58
1.0,73.0,48,60
1.0,88.0,48,58
1.0,79.0,48,60
1.0,86.0,52,60
1.0,84.0,48,64
1.0,87.0,48,70
1.0,84.0,48,56
1.0,86.0,56,62
1.0,73.0,54,62
1.0,88.0,50,64
1.0,87.0,50,60
1.0,85.0,54,64
1.0,89.0,50,66
1.0,82.0,50,62
1.0,85.0,48,60
1.0,83.0,50,58
1.0,84.0,54,60
1.0,78.0,48,64
1.0,86.0,56,64
1.0,81.0,50,64
1.0,73.0,52,58
1.0,85.0,52,72
1.0,87.0,50,62
1.0,86.0,48,60
1.0,81.0,50,76
1.0,83.0,48,56
1.0,76.0,52,60
1.0,76.0,54,62
1.0,88.0,50,70
1.0,82.0,48,70
1.0,73.0,50,62
1.0,84.0,52,76
1.0,84.0,50,66
1.0,90.0,48,82
1.0,79.0,48,62
1.0,83.0,50,68
1.0,89.0,50,78
1.0,78.0,52,62
1.0,85.0,48,68
1.0,82.0,48,56
1.0,84.0,48,58
1.0,82.0,50,56
1.0,85.0,52,70
1.0,85.0,48,58
1.0,91.0,50,58
1.0,74.0,54,78
1.0,76.0,50,70
1.0,88.0,50,62
1.0,74.0,52,60
1.0,65.0,48,54
1.0,81.0,48,68
1.0,78.0,50,58
1.0,82.0,48,64
1.0,80.0,54,60
1.0,82.0,52,66
1.0,85.0,50,56
1.0,71.0,54,60
1.0,80.0,50,62
1.0,85.0,50,50
1.0,84.0,48,72
1.0,74.0,50,56
1.0,85.0,48,52
1.0,85.0,52,62
1.0,74.0,52,64
1.0,86.0,48,66
1.0,84.0,52,54
1.0,90.0,54,66
1.0,92.0,50,68
1.0,73.0,54,64
1.0,76.0,50,58
1.0,82.0,50,66
1.0,78.0,54,58
1.0,81.0,52,56
1.0,84.0,50,58
1.0,86.0,50,76
1.0,73.0,50,62
1.0,93.0,48,56
1.0,77.0,48,60
1.0,76.0,52,72
1.0,70.0,52,62
1.0,81.0,50,58
1.0,91.0,54,70
1.0,80.0,56,66
1.0,82.0,50,76
1.0,82.0,50,64
1.0,87.0,52,58
1.0,83.0,48,62
1.0,84.0,48,60
1.0,89.0,54,62
1.0,91.0,50,68
1.0,75.0,48,56
1.0,82.0,52,66
1.0,67.0,52,62
1.0,83.0,52,64
1.0,93.0,50,70
1.0,86.0,50,60
1.0,89.0,52,66
1.0,94.0,48,58
1.0,87.0,48,60
1.0,84.0,52,58
1.0,73.0,50,66
1.0,90.0,50,54
1.0,75.0,48,56
1.0,81.0,50,56
1.0,89.0,54,68
1.0,77.0,54,62
1.0,82.0,54,74
1.0,71.0,50,58
1.0,80.0,48,62
1.0,76.0,54,76
1.0,88.0,50,64
